taxa	log2fold_1hr
Vigun04g016500	0
Vigun01g222300	0
Vigun01g099700	0
Vigun02g085600	0
Vigun07g222000	0
Vigun08g022800	0
Vigun03g397300	0
Vigun05g223400	0
Vigun02g044900	0
Vigun04g194100	0
Vigun08g036200	0
Vigun01g168700	0
Vigun01g025300	-0.71
Vigun09g193500	1.02
Vigun03g133000	0
Vigun03g073000	0
Vigun11g092600	0
Vigun03g044000	0
Vigun03g137700	0
Vigun03g315600	0
Vigun05g265400	0
Vigun04g007700	0
Vigun04g157700	0
Vigun05g092800	0
Vigun08g090600	0
Vigun03g447800	0
Vigun08g054400	1.27
Vigun10g093600	0
Vigun05g140900	0
Vigun03g145400	0
Vigun06g210100	-1.49
Vigun08g010900	0
Vigun05g093300	-1.12
Vigun09g163300	0
Vigun06g225100	0
Vigun10g181500	0
Vigun11g183100	0
Vigun07g017700	0
Vigun04g128900	0
Vigun05g162200	0
Vigun01g235100	0
Vigun03g319400	0
Vigun11g036500	-1.04
Vigun06g224500	0
Vigun03g440600	0
Vigun09g199900	0
Vigun05g224200	0
Vigun11g065000	0
Vigun11g183700	0
Vigun01g212000	-0.99
Vigun10g148100	0
Vigun06g107600	0
Vigun05g154600	0
Vigun09g224400	0
Vigun05g085000	0
Vigun06g219500	1.7
Vigun01g132300	0
Vigun03g266600	0
Vigun03g035300	0
Vigun07g164500	0
Vigun04g129000	0
Vigun05g279200	0
Vigun01g230200	0
Vigun02g181500	-0.74
Vigun08g020800	1.79
Vigun03g071100	0
Vigun10g177600	0
Vigun05g235600	0
Vigun11g150700	0
Vigun08g097500	0
Vigun07g265600	0
Vigun08g043900	0
Vigun01g029200	0
Vigun06g073400	0
Vigun03g411200	0
Vigun04g087600	0
Vigun09g018500	0
Vigun07g192400	0
Vigun06g173800	0
Vigun08g216300	0
Vigun01g096500	0
Vigun08g112200	0
Vigun09g218000	0
Vigun01g017100	0
Vigun09g084100	0
Vigun05g234300	0
Vigun09g075200	0
Vigun01g155700	0.92
Vigun09g177300	0
Vigun04g167600	0
Vigun04g146100	0
Vigun08g111700	-2.68
Vigun06g219300	1.89
Vigun03g032200	0
Vigun09g123800	0
Vigun09g023300	0
Vigun05g278700	-0.76
Vigun03g418800	1.4
Vigun03g255900	0
Vigun11g019800	0
Vigun01g204100	0
Vigun09g247800	0
Vigun05g216800	0
Vigun05g271500	0
Vigun11g185900	0
Vigun03g199000	0
Vigun09g050000	0
Vigun01g104700	0
Vigun08g160100	0
Vigun05g053100	0
Vigun05g242400	0
Vigun10g182200	0
Vigun02g123700	0
Vigun04g155600	0
Vigun03g148700	0
Vigun05g003800	0
Vigun11g082400	0
Vigun04g197500	-2.89
Vigun04g048900	0
Vigun10g048000	0
Vigun11g096700	0
Vigun03g292800	0.73
Vigun09g162700	0
Vigun10g018100	0
Vigun05g233700	-1.58
Vigun03g241500	0
Vigun01g119700	0
Vigun01g002800	0
Vigun05g000400	0
Vigun11g049900	0
Vigun03g214400	0
Vigun06g166200	0
Vigun11g129700	0
Vigun03g261600	0
Vigun03g097400	0
Vigun05g056200	0
Vigun08g054500	0
Vigun09g074300	1.51
Vigun02g121600	0
Vigun05g206500	0
Vigun05g223200	0
Vigun07g259500	0
Vigun08g106400	0
Vigun04g006400	0
Vigun04g025900	0
Vigun08g167400	0
Vigun07g216000	0
Vigun05g234800	-1.26
Vigun03g290700	0
Vigun07g124400	0
Vigun09g238500	0
Vigun01g080800	0
Vigun08g221400	0
Vigun02g107600	0
Vigun09g227300	0
Vigun03g153500	0
Vigun09g242300	-1.05
Vigun02g074800	0
Vigun01g171300	0
Vigun08g158800	0
Vigun03g224400	0
Vigun09g071700	0
Vigun02g053000	-2.05
Vigun07g036600	0
Vigun03g133300	0
Vigun04g170200	0
Vigun10g078500	0
Vigun07g128100	0
Vigun04g131200	0
Vigun03g043600	0
Vigun03g373600	0
Vigun06g234500	0
Vigun08g144600	0
Vigun11g066800	0
Vigun11g030500	0
Vigun03g434100	-0.83
Vigun03g369500	0
Vigun05g150900	0
Vigun03g350300	0
Vigun06g066600	0
Vigun03g360100	2.08
Vigun03g203200	0
Vigun01g136500	0
Vigun02g057900	0
Vigun03g375200	0
Vigun01g100700	0
Vigun01g041700	-1.6
Vigun08g023200	0
Vigun01g025500	0
Vigun11g183400	0
Vigun03g264300	0
Vigun06g168700	0
Vigun11g160800	0
Vigun05g017200	0
Vigun04g147400	0
Vigun09g089100	0
Vigun09g085200	0
Vigun07g110300	0
Vigun05g008800	0
Vigun09g162500	0
Vigun10g186100	0
Vigun05g203500	0
Vigun08g121200	-1.85
Vigun05g130700	0
Vigun01g073300	0
Vigun01g120900	0
Vigun03g286100	0
Vigun03g332900	0
Vigun05g112400	-1.45
Vigun02g008100	0
Vigun06g119200	0
Vigun04g095300	0
Vigun07g254800	0
Vigun08g219000	0
Vigun09g271700	0
Vigun11g124100	0
Vigun09g212200	1.95
Vigun06g104000	0
Vigun01g233100	0
Vigun04g005600	-1.45
Vigun01g205900	0
Vigun08g115100	0
Vigun05g001500	0
Vigun05g086700	0
Vigun03g041500	0
Vigun07g242000	-1.96
Vigun11g007400	1.52
Vigun07g132100	0
Vigun06g135900	0
Vigun06g169900	-0.88
Vigun06g219600	0
Vigun06g213000	0
Vigun07g167300	0
Vigun10g017600	0
Vigun07g294100	-2.02
Vigun09g003500	0
Vigun01g212600	0
Vigun04g060000	2.15
Vigun02g001000	0
Vigun05g196300	0
Vigun04g156700	0
Vigun10g125900	0
Vigun10g199500	0
Vigun07g087400	0
Vigun09g034100	0
Vigun04g075200	0
Vigun05g203200	0
Vigun09g037800	1.48
Vigun08g182700	0
Vigun01g014000	0
Vigun07g052400	0
Vigun08g070500	1.69
Vigun07g279600	0
Vigun07g241900	0
Vigun05g281500	0
Vigun09g073400	0
Vigun09g203400	0
Vigun11g198400	-1.9
Vigun03g228200	0
Vigun08g085800	0
Vigun09g224600	0
Vigun03g327700	0
Vigun08g052500	0
Vigun07g006800	0
Vigun06g117900	0
VigunL049500	0
Vigun08g057100	1.64
Vigun09g065100	0
Vigun03g177900	-1.08
Vigun07g027100	0
Vigun03g084900	0
Vigun05g031400	0
Vigun04g086800	0
Vigun07g232100	0
Vigun02g123600	0
Vigun09g101100	-1.88
Vigun03g093300	0
Vigun09g165300	0
Vigun04g014300	0
Vigun10g020000	0
Vigun11g121800	0
Vigun02g008300	0
Vigun06g198500	0
Vigun07g083600	0
Vigun01g253700	0
Vigun01g169400	0
Vigun05g225200	0
Vigun09g176300	0
Vigun03g386500	0
Vigun05g294800	0
Vigun06g093100	0
Vigun08g171600	0
Vigun09g126300	0
Vigun04g202400	0
Vigun09g245500	0
Vigun05g190700	0
Vigun05g282700	0
Vigun11g210900	0
Vigun09g043400	0
Vigun07g252300	0
Vigun03g425700	0
Vigun05g092700	0
Vigun01g177400	0
Vigun04g027100	0
Vigun03g221000	0
Vigun04g164900	0
Vigun01g225900	0
Vigun07g037500	0
Vigun09g152400	0
Vigun03g324900	0
Vigun11g076700	0
Vigun11g025300	0
Vigun02g079300	0
Vigun11g017700	0
Vigun06g109300	0
Vigun06g151600	0
Vigun10g098300	0
Vigun09g257800	0
Vigun07g122400	0
Vigun09g113400	1.31
Vigun11g197400	0
Vigun10g121100	0
Vigun08g200500	0
Vigun05g237800	0
Vigun07g080800	0
Vigun08g029200	0
Vigun06g208900	0
Vigun06g153200	-2.13
Vigun01g110300	0
Vigun03g206400	0
Vigun06g155600	0
Vigun05g118200	0
Vigun03g344900	0
Vigun07g008700	0
Vigun06g011900	0
Vigun01g072000	0
Vigun06g083000	0
Vigun05g265300	0
Vigun03g072500	0
Vigun05g262200	0
Phvul.L0001000.1	0
Phvul.L0001001.1	0
Phvul.L0003000.1	0
Phvul.L0003001.1	0
Phvul.L0003002.1	0
Phvul.L0004000.1	0
Phvul.L0004001.1	0
Phvul.L0004002.1	0
Phvul.L0005000.1	0
Phvul.L0005001.1	0
Phvul.L0005002.1	0
Phvul.L0006000.1	0
Phvul.L0006001.1	0
Phvul.L0007000.1	0
Phvul.L0007001.1	0
Phvul.L0011000.1	0
Phvul.L0011001.1	0
Phvul.L0043000.1	1.21
Phvul.L0043001.1	0
Phvul.L0044000.1	0
Phvul.L0044001.1	0
Phvul.L0044002.1	0
Phvul.L0048000.1	0
Phvul.L0048001.1	0
Phvul.L0048002.1	0
Phvul.L0062000.1	0
Phvul.L0062001.1	0
Phvul.L0063000.1	0
Phvul.L0063001.1	0
Phvul.L0064000.1	0
Phvul.L0064001.1	0
Phvul.L0064002.1	0
Phvul.L0069000.1	0
Phvul.L0069001.1	0
Phvul.L0075000.1	0
Phvul.L0075001.1	0
Phvul.L0076000.1	0
Phvul.L0076001.1	0
Phvul.L0087000.1	0
Phvul.L0087001.1	0
Phvul.001G0001001.1	0
Phvul.001G0001002.1	4
Phvul.001G0002001.1	0
Phvul.001G0002000.1	0
Phvul.001G000300.1	0
Phvul.001G000400.1	0
Phvul.001G000500.1	-1.03
Phvul.001G000600.1	0
Phvul.001G000700.1	0
Phvul.001G000800.1	1.26
Phvul.001G000900.1	0
Phvul.001G001000.1	0
Phvul.001G001100.1	-0.64
Phvul.001G001200.1	0
Phvul.001G001300.1	0
Phvul.001G0014000.1	0
Phvul.001G0014001.1	0
Phvul.001G001500.1	-0.76
Phvul.001G001600.1	0
Phvul.001G001700.1	0
Phvul.001G001800.1	0
Phvul.001G001900.1	0.71
Phvul.001G002000.1	0
Phvul.001G002100.1	0
Phvul.001G002200.1	2.62
Phvul.001G002300.1	0
Phvul.001G002400.1	0
Phvul.001G002500.1	0
Phvul.001G002600.1	0
Phvul.001G002700.1	0
Phvul.001G002800.1	0
Phvul.001G002900.1	0
Phvul.001G003000.1	0
Phvul.001G003100.1	0
Phvul.001G003200.1	0
Phvul.001G003300.1	-0.84
Phvul.001G003400.1	0
Phvul.001G003500.1	0
Phvul.001G003600.1	0
Phvul.001G003700.1	-1.21
Phvul.001G003800.1	0
Phvul.001G003900.1	0
Phvul.001G004000.1	0
Phvul.001G004100.1	0
Phvul.001G004200.1	0
Phvul.001G004300.1	0
Phvul.001G004400.1	0
Phvul.001G004500.1	0
Phvul.001G004600.1	-1.23
Phvul.001G004700.1	1
Phvul.001G004800.1	0
Phvul.001G004900.1	1.49
Phvul.001G005000.1	1.19
Phvul.001G005100.1	0
Phvul.001G005200.1	-0.72
Phvul.001G005300.1	-1.18
Phvul.001G0054001.1	0.56
Phvul.001G005500.1	0
Phvul.001G005600.1	0
Phvul.001G005700.1	0
Phvul.001G005800.1	0
Phvul.001G005900.1	-0.51
Phvul.001G006000.1	0
Phvul.001G006100.1	0
Phvul.001G006200.1	0
Phvul.001G006300.1	0.58
Phvul.001G006400.1	0
Phvul.001G006500.1	0
Phvul.001G006600.1	0
Phvul.001G006700.1	0
Phvul.001G006800.1	0
Phvul.001G006900.1	0
Phvul.001G007000.1	-0.86
Phvul.001G007100.1	-0.62
Phvul.001G007200.1	0
Phvul.001G007300.1	0
Phvul.001G007400.1	0
Phvul.001G007500.1	0
Phvul.001G007600.1	0
Phvul.001G007700.1	0
Phvul.001G007800.1	0
Phvul.001G007900.1	0
Phvul.001G008000.1	-0.57
Phvul.001G008100.1	0
Phvul.001G008200.1	0
Phvul.001G008300.1	0
Phvul.001G008400.1	-0.64
Phvul.001G008500.1	0
Phvul.001G008600.1	0
Phvul.001G008700.1	0
Phvul.001G008800.1	0
Phvul.001G008900.1	1.77
Phvul.001G009000.1	0.54
Phvul.001G009100.1	0
Phvul.001G009200.1	0
Phvul.001G009300.1	0
Phvul.001G009400.1	0
Phvul.001G009500.1	0
Phvul.001G009600.1	0
Phvul.001G009700.1	-0.9
Phvul.001G009800.1	0
Phvul.001G009900.1	0
Phvul.001G0100000.1	0
Phvul.001G0100001.1	0
Phvul.001G010100.1	-0.95
Phvul.001G010200.1	0
Phvul.001G010300.1	0
Phvul.001G010400.1	0
Phvul.001G010500.1	0
Phvul.001G010600.1	0
Phvul.001G010700.1	-0.62
Phvul.001G010800.1	0
Phvul.001G010900.1	-0.93
Phvul.001G011000.1	0
Phvul.001G011100.1	0
Phvul.001G011200.1	0
Phvul.001G011300.1	0
Phvul.001G011400.1	0
Phvul.001G011500.1	0
Phvul.001G011600.1	0
Phvul.001G011700.1	1.46
Phvul.001G011800.1	0
Phvul.001G011900.1	0
Phvul.001G012000.1	-0.51
Phvul.001G012100.1	0
Phvul.001G012200.1	-0.53
Phvul.001G012300.1	0
Phvul.001G012400.1	0
Phvul.001G012500.1	0
Phvul.001G012600.1	0
Phvul.001G012700.1	0
Phvul.001G012800.1	0
Phvul.001G012900.1	0.86
Phvul.001G013000.1	0
Phvul.001G013100.1	0
Phvul.001G013200.1	0
Phvul.001G013300.1	-1.02
Phvul.001G013400.1	-0.53
Phvul.001G013500.1	0
Phvul.001G013600.1	-0.91
Phvul.001G013700.1	0
Phvul.001G013800.1	3.07
Phvul.001G013900.1	0
Phvul.001G014000.1	0
Phvul.001G014100.1	0.52
Phvul.001G014200.1	0
Phvul.001G014300.1	1.1
Phvul.001G014400.1	1.09
Phvul.001G014500.1	0
Phvul.001G014600.1	0
Phvul.001G014700.1	0
Phvul.001G014800.1	0
Phvul.001G014900.1	-0.74
Phvul.001G015000.1	0
Phvul.001G015100.1	0
Phvul.001G0152001.1	0
Phvul.001G0152000.1	0
Phvul.001G015300.1	0.83
Phvul.001G015400.1	0
Phvul.001G015500.1	0
Phvul.001G015600.1	0
Phvul.001G015700.1	-0.76
Phvul.001G015800.1	-0.54
Phvul.001G015900.1	0
Phvul.001G016000.1	0
Phvul.001G016100.1	0
Phvul.001G016200.1	0
Phvul.001G016300.1	0
Phvul.001G016400.1	0
Phvul.001G016500.1	0
Phvul.001G016600.1	0
Phvul.001G016700.1	-0.8
Phvul.001G016800.1	0.52
Phvul.001G016900.1	0
Phvul.001G017000.1	0.81
Phvul.001G017100.1	1.83
Phvul.001G017200.1	0
Phvul.001G017300.1	0
Phvul.001G017400.1	0
Phvul.001G017500.1	0
Phvul.001G017600.1	0
Phvul.001G017700.1	0
Phvul.001G017800.1	1.07
Phvul.001G017900.1	-0.84
Phvul.001G018000.1	0
Phvul.001G018100.1	0
Phvul.001G018200.1	0
Phvul.001G018300.1	0
Phvul.001G018400.1	0
Phvul.001G018500.1	0
Phvul.001G018600.1	0
Phvul.001G018700.1	0
Phvul.001G018800.1	0
Phvul.001G018900.1	0
Phvul.001G019000.1	0
Phvul.001G019100.1	0.63
Phvul.001G019200.1	0
Phvul.001G019300.1	4
Phvul.001G019400.1	-0.51
Phvul.001G019500.1	0
Phvul.001G019600.1	0
Phvul.001G019700.1	0
Phvul.001G019800.1	0.77
Phvul.001G019900.1	0
Phvul.001G020000.1	0.6
Phvul.001G020100.1	-0.73
Phvul.001G020200.1	0
Phvul.001G020300.1	0
Phvul.001G020400.1	0
Phvul.001G020500.1	-1.63
Phvul.001G020600.1	0
Phvul.001G020700.1	0
Phvul.001G020800.1	0
Phvul.001G020900.1	0
Phvul.001G021000.1	0
Phvul.001G021100.1	0
Phvul.001G021200.1	0
Phvul.001G021300.1	-1.2
Phvul.001G021400.1	0
Phvul.001G021500.1	0.86
Phvul.001G021600.1	1.03
Phvul.001G021700.1	1.13
Phvul.001G021800.1	0
Phvul.001G021900.1	0.8
Phvul.001G022000.1	0
Phvul.001G022100.1	0
Phvul.001G022200.1	0
Phvul.001G022300.1	0
Phvul.001G022400.1	0
Phvul.001G022500.1	0
Phvul.001G022600.1	0
Phvul.001G022700.1	0
Phvul.001G022800.1	0
Phvul.001G022900.1	0
Phvul.001G023000.1	0
Phvul.001G023100.1	0
Phvul.001G023200.1	0.75
Phvul.001G023300.1	0
Phvul.001G023400.1	0
Phvul.001G023500.1	0
Phvul.001G023600.1	-1.11
Phvul.001G023700.1	0
Phvul.001G023800.1	0
Phvul.001G023900.1	-0.73
Phvul.001G024000.1	1.24
Phvul.001G024100.1	0.7
Phvul.001G024200.1	0
Phvul.001G024300.1	0
Phvul.001G024400.1	0
Phvul.001G024500.1	0
Phvul.001G024600.1	0
Phvul.001G024700.1	0
Phvul.001G024800.1	0
Phvul.001G024900.1	0
Phvul.001G025000.1	-1.37
Phvul.001G025100.1	0
Phvul.001G025200.1	0
Phvul.001G025300.1	0
Phvul.001G025400.1	0
Phvul.001G025500.1	0
Phvul.001G025600.1	0
Phvul.001G025700.1	0
Phvul.001G025800.1	0
Phvul.001G025900.1	-1
Phvul.001G026000.1	0.84
Phvul.001G026100.1	0
Phvul.001G026200.1	0
Phvul.001G026300.1	0
Phvul.001G026400.1	0
Phvul.001G026500.1	0
Phvul.001G026600.1	0.82
Phvul.001G026700.1	0.68
Phvul.001G026800.1	0
Phvul.001G026900.1	0
Phvul.001G027000.1	0
Phvul.001G027100.1	0
Phvul.001G027200.1	0
Phvul.001G027300.1	0
Phvul.001G027400.1	0
Phvul.001G027500.1	0
Phvul.001G027600.1	-0.48
Phvul.001G027700.1	-0.71
Phvul.001G027800.1	0
Phvul.001G027900.1	0
Phvul.001G028000.1	0
Phvul.001G028100.1	0
Phvul.001G028200.1	0
Phvul.001G028300.1	0
Phvul.001G028400.1	0
Phvul.001G028500.1	0
Phvul.001G028600.1	0
Phvul.001G028700.1	0
Phvul.001G028800.1	-0.54
Phvul.001G028900.1	0
Phvul.001G029000.1	0
Phvul.001G029100.1	0
Phvul.001G029200.1	0.71
Phvul.001G029300.1	0
Phvul.001G029400.1	0
Phvul.001G029500.1	0
Phvul.001G029600.1	0
Phvul.001G029700.1	-0.82
Phvul.001G029800.1	0
Phvul.001G029900.1	0
Phvul.001G030000.1	0
Phvul.001G030100.1	0
Phvul.001G030200.1	0
Phvul.001G030300.1	0
Phvul.001G030400.1	0
Phvul.001G030500.1	0
Phvul.001G030600.1	0
Phvul.001G030700.1	0
Phvul.001G030800.1	0.78
Phvul.001G030900.1	0
Phvul.001G031000.1	-0.86
Phvul.001G031100.1	0
Phvul.001G031200.1	0
Phvul.001G031300.1	0
Phvul.001G031400.1	-0.61
Phvul.001G031500.1	0
Phvul.001G031600.1	-0.52
Phvul.001G031700.1	0
Phvul.001G031800.1	0
Phvul.001G031900.1	0
Phvul.001G032000.1	0
Phvul.001G032100.1	0
Phvul.001G032200.1	0
Phvul.001G032300.1	0
Phvul.001G032400.1	0
Phvul.001G032500.1	0
Phvul.001G032600.1	0.79
Phvul.001G032700.1	0
Phvul.001G032800.1	0
Phvul.001G032900.1	0
Phvul.001G033000.1	0
Phvul.001G033100.1	0
Phvul.001G033200.1	0
Phvul.001G033300.1	0
Phvul.001G033400.1	-0.65
Phvul.001G033500.1	0.51
Phvul.001G0336001.1	0
Phvul.001G0336000.1	0
Phvul.001G033700.1	1.19
Phvul.001G033800.1	0
Phvul.001G033900.1	0
Phvul.001G034000.1	0
Phvul.001G034100.1	-0.84
Phvul.001G034200.1	0
Phvul.001G034300.1	0
Phvul.001G034400.1	0
Phvul.001G034500.1	0
Phvul.001G034600.1	0
Phvul.001G034700.1	0
Phvul.001G034800.1	0
Phvul.001G034900.1	0
Phvul.001G035000.1	0
Phvul.001G035100.1	0
Phvul.001G035200.1	0
Phvul.001G035300.1	0
Phvul.001G035400.1	0
Phvul.001G035500.1	0
Phvul.001G035600.1	-1.66
Phvul.001G035700.1	0
Phvul.001G035800.1	0
Phvul.001G035900.1	0
Phvul.001G036000.1	0
Phvul.001G036100.1	0
Phvul.001G036200.1	-1.04
Phvul.001G036300.1	0
Phvul.001G036400.1	0
Phvul.001G036500.1	-0.63
Phvul.001G036600.1	-0.71
Phvul.001G036700.1	0
Phvul.001G036800.1	0
Phvul.001G036900.1	0
Phvul.001G037000.1	0
Phvul.001G037100.1	0
Phvul.001G037200.1	0
Phvul.001G037300.1	0
Phvul.001G037400.1	0
Phvul.001G037500.1	0
Phvul.001G037600.1	0
Phvul.001G037700.1	1.1
Phvul.001G037800.1	0
Phvul.001G037900.1	0
Phvul.001G038000.1	0
Phvul.001G038100.1	0
Phvul.001G038200.1	0
Phvul.001G038300.1	0
Phvul.001G038400.1	0
Phvul.001G038500.1	0
Phvul.001G038600.1	0
Phvul.001G038700.1	0
Phvul.001G038800.1	0
Phvul.001G038900.1	0
Phvul.001G039000.1	0
Phvul.001G039100.1	0
Phvul.001G039200.1	0
Phvul.001G0393001.1	0
Phvul.001G0393000.1	0
Phvul.001G039400.1	-0.78
Phvul.001G039500.1	0
Phvul.001G039600.1	0
Phvul.001G039700.1	0
Phvul.001G039800.1	0
Phvul.001G039900.1	0
Phvul.001G040000.1	0
Phvul.001G040100.1	0
Phvul.001G040200.1	0
Phvul.001G040300.1	-0.56
Phvul.001G040400.1	0
Phvul.001G040500.1	0
Phvul.001G040600.1	0
Phvul.001G040700.1	0
Phvul.001G040800.1	0
Phvul.001G040900.1	0
Phvul.001G041000.1	1.06
Phvul.001G041100.1	0
Phvul.001G041200.1	0
Phvul.001G041300.1	0
Phvul.001G041400.1	0
Phvul.001G041500.1	0
Phvul.001G041600.1	-1.27
Phvul.001G041700.1	-0.88
Phvul.001G041800.1	0
Phvul.001G041900.1	0
Phvul.001G042000.1	0
Phvul.001G042100.1	0
Phvul.001G042200.1	0
Phvul.001G042300.1	0
Phvul.001G042400.1	0
Phvul.001G042500.1	0
Phvul.001G042600.1	0
Phvul.001G042700.1	0
Phvul.001G042800.1	0
Phvul.001G0429000.1	0
Phvul.001G0429001.1	0
Phvul.001G043000.1	1.1
Phvul.001G043100.1	-1.3
Phvul.001G043200.1	0
Phvul.001G043300.1	0
Phvul.001G043400.1	0
Phvul.001G043500.1	0
Phvul.001G043600.1	0
Phvul.001G043700.1	0
Phvul.001G043800.1	0
Phvul.001G043900.1	0
Phvul.001G044000.1	0
Phvul.001G044100.1	0
Phvul.001G044200.1	0
Phvul.001G044300.1	0
Phvul.001G044400.1	0
Phvul.001G044500.1	1.19
Phvul.001G044600.1	0
Phvul.001G044700.1	-1.37
Phvul.001G044800.1	0
Phvul.001G044900.1	0
Phvul.001G045000.1	-1.3
Phvul.001G045100.1	0
Phvul.001G045200.1	0
Phvul.001G045300.1	0
Phvul.001G045400.1	2.34
Phvul.001G045500.1	0
Phvul.001G045600.1	0
Phvul.001G045700.1	0
Phvul.001G045800.1	0
Phvul.001G045900.1	0
Phvul.001G046000.1	0
Phvul.001G046100.1	0
Phvul.001G046200.1	0
Phvul.001G046300.1	0
Phvul.001G046400.1	0
Phvul.001G046500.1	-0.79
Phvul.001G046600.1	0
Phvul.001G046700.1	0
Phvul.001G046800.1	1.2
Phvul.001G046900.1	-1.55
Phvul.001G0470001.1	0
Phvul.001G0470000.1	0
Phvul.001G047100.1	0
Phvul.001G047200.1	0
Phvul.001G047300.1	0
Phvul.001G047400.1	0
Phvul.001G047500.1	0
Phvul.001G047600.1	-0.48
Phvul.001G047700.1	0
Phvul.001G047800.1	0
Phvul.001G047900.1	0.85
Phvul.001G048000.1	1.37
Phvul.001G048100.1	1.42
Phvul.001G048200.1	2.24
Phvul.001G048300.1	0
Phvul.001G048400.1	0
Phvul.001G048500.1	0
Phvul.001G0486001.1	0
Phvul.001G0486000.1	0
Phvul.001G048700.1	1.01
Phvul.001G048800.1	1.12
Phvul.001G048900.1	0
Phvul.001G0490001.1	0
Phvul.001G0490000.1	0
Phvul.001G049100.1	0
Phvul.001G049200.1	0
Phvul.001G049300.1	0
Phvul.001G049400.1	2.02
Phvul.001G049500.1	0
Phvul.001G049600.1	0.95
Phvul.001G049700.1	0
Phvul.001G049800.1	0
Phvul.001G049900.1	0
Phvul.001G050000.1	0
Phvul.001G050100.1	0
Phvul.001G050200.1	0
Phvul.001G050300.1	-0.83
Phvul.001G050400.1	-0.96
Phvul.001G050500.1	0
Phvul.001G050600.1	-0.84
Phvul.001G050700.1	0
Phvul.001G050800.1	0
Phvul.001G050900.1	0
Phvul.001G051000.1	1.38
Phvul.001G051100.1	0
Phvul.001G051200.1	0
Phvul.001G051300.1	0
Phvul.001G051400.1	0
Phvul.001G051500.1	0
Phvul.001G051600.1	0
Phvul.001G051700.1	0
Phvul.001G0518000.1	0
Phvul.001G0518001.1	0.86
Phvul.001G051900.1	0
Phvul.001G052000.1	0.95
Phvul.001G052100.1	0
Phvul.001G052200.1	0.75
Phvul.001G052300.1	-0.79
Phvul.001G052400.1	0
Phvul.001G052500.1	0
Phvul.001G052600.1	0
Phvul.001G052700.1	0
Phvul.001G052800.1	0
Phvul.001G052900.1	0
Phvul.001G053000.1	0
Phvul.001G053100.1	0
Phvul.001G053200.1	0
Phvul.001G053300.1	0
Phvul.001G053400.1	0
Phvul.001G053500.1	0
Phvul.001G053600.1	0
Phvul.001G053700.1	0
Phvul.001G053800.1	0
Phvul.001G0539000.1	0
Phvul.001G0539001.1	0
Phvul.001G054000.1	0
Phvul.001G054100.1	0
Phvul.001G054200.1	0
Phvul.001G054300.1	0
Phvul.001G054400.1	0
Phvul.001G054500.1	0
Phvul.001G054600.1	0
Phvul.001G054700.1	0
Phvul.001G054800.1	0
Phvul.001G054900.1	0
Phvul.001G055000.1	0
Phvul.001G0551001.1	0
Phvul.001G0551000.1	0
Phvul.001G055200.1	0
Phvul.001G055300.1	0
Phvul.001G055400.1	0
Phvul.001G055500.1	-0.46
Phvul.001G055600.1	0
Phvul.001G055700.1	0
Phvul.001G0558000.1	0
Phvul.001G0558001.1	0
Phvul.001G055900.1	0
Phvul.001G056000.1	0
Phvul.001G056100.1	0
Phvul.001G056200.1	0
Phvul.001G056300.1	-0.58
Phvul.001G056400.1	0
Phvul.001G056500.1	0
Phvul.001G056600.1	0
Phvul.001G056700.1	0
Phvul.001G056800.1	0
Phvul.001G056900.1	0
Phvul.001G057000.1	0
Phvul.001G057100.1	-0.63
Phvul.001G057200.1	0
Phvul.001G057300.1	0
Phvul.001G057400.1	0
Phvul.001G0575000.1	0
Phvul.001G0575001.1	0
Phvul.001G057600.1	1.18
Phvul.001G057700.1	0.79
Phvul.001G057800.1	0
Phvul.001G057900.1	0
Phvul.001G058000.1	0
Phvul.001G058100.1	0
Phvul.001G058200.1	0
Phvul.001G058300.1	0
Phvul.001G058400.1	0
Phvul.001G058500.1	0
Phvul.001G058600.1	0
Phvul.001G058700.1	0
Phvul.001G058800.1	0.49
Phvul.001G058900.1	0
Phvul.001G059000.1	0
Phvul.001G059100.1	0
Phvul.001G059200.1	0
Phvul.001G059300.1	0
Phvul.001G059400.1	0
Phvul.001G059500.1	0
Phvul.001G059600.1	0
Phvul.001G059700.1	0
Phvul.001G059800.1	0
Phvul.001G059900.1	0
Phvul.001G060000.1	0
Phvul.001G0601001.1	0
Phvul.001G060200.1	0.79
Phvul.001G060300.1	0
Phvul.001G060400.1	0
Phvul.001G060500.1	0
Phvul.001G060600.1	0
Phvul.001G060700.1	0
Phvul.001G060800.1	0
Phvul.001G0609000.1	0
Phvul.001G0609001.1	0
Phvul.001G061000.1	0
Phvul.001G061100.1	0
Phvul.001G061200.1	-0.59
Phvul.001G061300.1	0
Phvul.001G061400.1	0
Phvul.001G061500.1	0
Phvul.001G061600.1	0
Phvul.001G061700.1	0
Phvul.001G061800.1	0
Phvul.001G061900.1	0
Phvul.001G062000.1	0
Phvul.001G062100.1	0
Phvul.001G062200.1	0
Phvul.001G062300.1	0
Phvul.001G062400.1	0
Phvul.001G062500.1	0
Phvul.001G062600.1	0
Phvul.001G062700.1	0
Phvul.001G062800.1	0
Phvul.001G062900.1	0
Phvul.001G063000.1	0
Phvul.001G063100.1	0
Phvul.001G063200.1	0
Phvul.001G063300.1	0
Phvul.001G063400.1	0
Phvul.001G0635000.1	0
Phvul.001G0635001.1	0
Phvul.001G063600.1	0
Phvul.001G063700.1	0.54
Phvul.001G063800.1	0
Phvul.001G0639001.1	0
Phvul.001G0639000.1	0
